record_id,relative_path,source_label,model_label,source_dataset,sha256,status,exclusion_reason,canonical_record_id,group_id,group_rule
rec_9068f6c782ea7fbee59e,hungry/dunstan-neh_5.wav,hungry,baby,infantcry_dbl,4db768bbf8175e7fb50d09220621194466bc1f85d588b93386655023fec3dbc6,eligible,,rec_9068f6c782ea7fbee59e,infant_sha256:4db768bbf8175e7fb50d09220621194466bc1f85d588b93386655023fec3dbc6,exact_content_sha256
rec_004ac3262fee777fe74d,hungry/dunstan-neh_53.wav,hungry,baby,infantcry_dbl,ace04323f9b571fbe0c85e8812ff997488e4dfe5dab2c9522ebbe2ed8a4e7c27,eligible,,rec_004ac3262fee777fe74d,infant_sha256:ace04323f9b571fbe0c85e8812ff997488e4dfe5dab2c9522ebbe2ed8a4e7c27,exact_content_sha256
rec_ee18bc5a97185ce4d80e,hungry/dunstan-neh_54.wav,hungry,baby,infantcry_dbl,c4d57a4c3047ca7dc1537b3f1ff4443ad7ea16c537396812c97891b4f0b343ff,excluded,same_label_exact_duplicate,rec_2090250a88aefc4d0ff7,,
rec_7a16a44410c650378b4f,hungry/dunstan-neh_64.wav,hungry,baby,infantcry_dbl,b203b423563a5b6f68eff6c7cb93625fb2c0e36fe891c5604a3846194904be7d,eligible,,rec_7a16a44410c650378b4f,infant_sha256:b203b423563a5b6f68eff6c7cb93625fb2c0e36fe891c5604a3846194904be7d,exact_content_sha256
rec_a0d089da609570f6b61b,hungry/dunstan-neh_67.wav,hungry,baby,infantcry_dbl,0843e4b1f6d9972daa07c99d649d2ec0186a62aa0b241c68d350dc869e255ad4,eligible,,rec_a0d089da609570f6b61b,infant_sha256:0843e4b1f6d9972daa07c99d649d2ec0186a62aa0b241c68d350dc869e255ad4,exact_content_sha256
rec_0366c173939d0489b537,not_baby/1-100032-A-0.wav,not_baby,not_baby,esc50,f40a849a2375c8c63312a73dd2dd6c74007301fcc21b4be2ece29a642831e3d8,eligible,,rec_0366c173939d0489b537,esc50_source:100032,esc50_source_file
rec_dfef461a33bb5105abeb,not_baby/1-100210-B-36.wav,not_baby,not_baby,esc50,acfdccbb58647655b9b63ab5574c178783b969f56e05933f115ae4dd1878a524,eligible,,rec_dfef461a33bb5105abeb,esc50_source:100210,esc50_source_file
rec_94f5bde7f2ee920b81c5,not_baby/1-101336-A-30.wav,not_baby,not_baby,esc50,e738266e395e378102f74e0920b05ff5937543788420d5b2a6b8d3df8bdb3910,eligible,,rec_94f5bde7f2ee920b81c5,esc50_source:101336,esc50_source_file
rec_30cc15963e7ae803ecc7,not_baby/1-101404-A-34.wav,not_baby,not_baby,esc50,a5e9ca3a735d31404f93194af687d2eca85e4a940ccda0675755b410342e8474,eligible,,rec_30cc15963e7ae803ecc7,esc50_source:101404,esc50_source_file
rec_97619f22396d8e77fae9,not_baby/1-103995-A-30.wav,not_baby,not_baby,esc50,1c1d3e65b7a58658766180d2faeeb9bdd1fe7405119bf100d9cd2f671a6e2b11,eligible,,rec_97619f22396d8e77fae9,esc50_source:103995,esc50_source_file
rec_2d29f41f2a9adc804d28,not_baby/1-103999-A-30.wav,not_baby,not_baby,esc50,f33db9ec0b036d0dd17c911d456c33a59c0fc85974245a85fed56b8d2568724e,eligible,,rec_2d29f41f2a9adc804d28,esc50_source:103999,esc50_source_file
rec_9e72de43dbb84e680890,not_baby/1-104089-A-22.wav,not_baby,not_baby,esc50,2b6ec14aafc6ed98c833c5c7e56780d283f3ceaea0d4c3c142b2f49fcc2fd215,eligible,,rec_9e72de43dbb84e680890,esc50_source:104089,esc50_source_file
rec_3a11dbe615c14ea599c7,not_baby/1-105224-A-22.wav,not_baby,not_baby,esc50,a91622b0235b622d7913ae2cc9af3785a546356310507bb7ffd6f1cb6d38ab85,eligible,,rec_3a11dbe615c14ea599c7,esc50_source:105224,esc50_source_file
rec_4a4537a04c080360e422,not_baby/1-110389-A-0.wav,not_baby,not_baby,esc50,4a18f3f834eb184b9f02595ac74c7de37ef8048a3da92f58f27018fec580b36a,eligible,,rec_4a4537a04c080360e422,esc50_source:110389,esc50_source_file
rec_3332f1c96161c2b80765,not_baby/1-115545-A-48.wav,not_baby,not_baby,esc50,3ac50abf1e7c9b3086585d7d786c2f6b7b4b884108ceb4c4f643f8e3fa4caaab,eligible,,rec_3332f1c96161c2b80765,esc50_source:115545,esc50_source_file
rec_e59f0aa85c1e6f6e456d,not_baby/1-115920-A-22.wav,not_baby,not_baby,esc50,8ed0886be0b6491573df97a5541b270415f95573cfef9b9ff0360a2b0d042bb6,eligible,,rec_e59f0aa85c1e6f6e456d,esc50_source:115920,esc50_source_file
rec_0fe6d25785b5531b67b6,not_baby/1-115920-B-22.wav,not_baby,not_baby,esc50,1674d1ae06080afb7d4d91b3228fe1ab8fd4f27170c5ad76751db4e844aaf0e2,eligible,,rec_0fe6d25785b5531b67b6,esc50_source:115920,esc50_source_file
rec_d6aa08811b809ca784fa,not_baby/1-13572-A-46.wav,not_baby,not_baby,esc50,fdbfa0391e7433b24a268a0f716afd057ca7f75c79fe0245f5072869baf19018,eligible,,rec_d6aa08811b809ca784fa,esc50_source:13572,esc50_source_file
rec_4e363aa20cba872525b4,not_baby/1-137-A-32.wav,not_baby,not_baby,esc50,d68e4716f74f073be8f78f5fe8e45daf7c09b0ec0575b21f57989d803536abb3,eligible,,rec_4e363aa20cba872525b4,esc50_source:137,esc50_source_file
rec_255ddef4432d9bdb24b5,not_baby/1-155858-B-25.wav,not_baby,not_baby,esc50,234358f787b98c5903fcf56f7fc4c97fda2b4f0ad5311bd35f9c6c6c9a4b2277,eligible,,rec_255ddef4432d9bdb24b5,esc50_source:155858,esc50_source_file
rec_e0fc74244c5e725b4268,not_baby/1-155858-C-25.wav,not_baby,not_baby,esc50,47c7c305285136b8a3673f0143e42d832eec4ab1c907d2492396c4aa13943426,eligible,,rec_e0fc74244c5e725b4268,esc50_source:155858,esc50_source_file
rec_7fef36f5cec275b9867b,not_baby/1-160563-A-48.wav,not_baby,not_baby,esc50,853c5ceac82891c53d4c8f918ee74e91fa56187c5c5c0442020440f2e4bfcd84,eligible,,rec_7fef36f5cec275b9867b,esc50_source:160563,esc50_source_file
rec_f4950b4634ab56cee83f,not_baby/1-16746-A-15.wav,not_baby,not_baby,esc50,2543c7e9ee65860a5baa39d86040807bf9aa7255b50938e85d478d0f662716dd,eligible,,rec_f4950b4634ab56cee83f,esc50_source:16746,esc50_source_file
rec_caf361962c140c18d481,not_baby/1-172649-C-40.wav,not_baby,not_baby,esc50,9bc5e8a84cc1beb275a81d8041faaf0c6b0681c6a6962972c85e5c8e54a03a89,eligible,,rec_caf361962c140c18d481,esc50_source:172649,esc50_source_file
rec_dbc92c75234bd72c38d3,not_baby/1-181071-A-40.wav,not_baby,not_baby,esc50,5faf5c216d7573ba4f0a07c5495d3666925c5287b97752341661614ea68d87dd,eligible,,rec_dbc92c75234bd72c38d3,esc50_source:181071,esc50_source_file
rec_a6750c78e218f0dc6451,not_baby/1-19872-A-36.wav,not_baby,not_baby,esc50,6f15bb8c669aaf930dfd44ef95920141a2b8d43148f7e29c0f1a7a52f91260d6,eligible,,rec_a6750c78e218f0dc6451,esc50_source:19872,esc50_source_file
rec_7464f2eb2d6f2fb5da0c,not_baby/1-19872-B-36.wav,not_baby,not_baby,esc50,610ae9ac76627cf8c1d655190fffa635979a24d25c5925cbbcf1dc659e323146,eligible,,rec_7464f2eb2d6f2fb5da0c,esc50_source:19872,esc50_source_file
rec_5c1d400d54f7a871e45a,not_baby/1-202111-A-3.wav,not_baby,not_baby,esc50,d033c6572aaaa4ac451327ba5fbf3cdcada06c681f05d8188043b39f1346be98,eligible,,rec_5c1d400d54f7a871e45a,esc50_source:202111,esc50_source_file
rec_9e567b0d1ab597678d6c,not_baby/1-20545-A-28.wav,not_baby,not_baby,esc50,417d56b2057b5e2b4e73eeffbef13a333e788fce95e9622ddad47e1867886c27,eligible,,rec_9e567b0d1ab597678d6c,esc50_source:20545,esc50_source_file
rec_637cb55392a0aa99641d,not_baby/1-20736-A-18.wav,not_baby,not_baby,esc50,1c32cacfad33e87fdfc37b9ddbc047161827b86a72d6d0e9fcbef61bff804572,eligible,,rec_637cb55392a0aa99641d,esc50_source:20736,esc50_source_file
rec_1c1fc43b3d0dff9e4a53,not_baby/1-208757-D-2.wav,not_baby,not_baby,esc50,776ae2c1dadcb914f31fa033cf99a26bdb2f01295bd29159092b6d88ae83f9e8,eligible,,rec_1c1fc43b3d0dff9e4a53,esc50_source:208757,esc50_source_file
rec_cf236f94bdbf6d83d243,not_baby/1-211527-A-20.wav,not_baby,not_baby,esc50,3cbcd59a0db21f0ed8c252c74ea1bc193117d2c13ed99821885c46c564010b3e,excluded,esc50_crying_baby,,,
rec_725ca791c0b042ea16f7,not_baby/1-23094-A-15.wav,not_baby,not_baby,esc50,0d346768ebd5359cdc18d871d836c31b0d94dea3e69e9a7a15630ebbe7e1a91e,eligible,,rec_725ca791c0b042ea16f7,esc50_source:23094,esc50_source_file
rec_bbe2e6262a804bdd681f,not_baby/1-23094-B-15.wav,not_baby,not_baby,esc50,a2b8e98255f517cdacd61cf1a3f35f8c6f15a71e4cc51d0bc1044938f627dd58,eligible,,rec_bbe2e6262a804bdd681f,esc50_source:23094,esc50_source_file
rec_cf9daec4b4aed1e5b06f,not_baby/1-23222-A-19.wav,not_baby,not_baby,esc50,680bc85f2f6fb1f0fef85a1f4f059bc7b6957a30d0a0b3dd8e93c287216cbbd5,eligible,,rec_cf9daec4b4aed1e5b06f,esc50_source:23222,esc50_source_file
rec_678617eeb22dd7b96392,not_baby/1-23706-A-49.wav,not_baby,not_baby,esc50,578e665791e50b49fd105745ee79e3974b5fe323c7712aad4cd8bce67e21bf76,eligible,,rec_678617eeb22dd7b96392,esc50_source:23706,esc50_source_file
rec_09a921b87fe97548f97a,not_baby/1-28135-A-11.wav,not_baby,not_baby,esc50,4d04b84d490c4d9ab28a52c4c96d1b14c2f8b132fc4be38166197ae814920742,eligible,,rec_09a921b87fe97548f97a,esc50_source:28135,esc50_source_file
rec_1ea70eeb144eeebe8476,not_baby/1-29561-A-10.wav,not_baby,not_baby,esc50,4dc600962b53709664b27073f46ef2ad7d766ddad39c3ff04fcaf98442aae65b,eligible,,rec_1ea70eeb144eeebe8476,esc50_source:29561,esc50_source_file
rec_a5e9e7a0f64c1e606091,not_baby/1-30043-A-26.wav,not_baby,not_baby,esc50,1f7b0a945875fa57a2c213e8e09afb4898675f87aafd59b2bdbfcaae9f750723,eligible,,rec_a5e9e7a0f64c1e606091,esc50_source:30043,esc50_source_file
rec_95a4be120df136e06e3c,not_baby/1-30709-B-23.wav,not_baby,not_baby,esc50,b13bf95518ece537cd5f4dd564ded31ee66cdeae30af4cfebb88a8e5dedf6dfc,eligible,,rec_95a4be120df136e06e3c,esc50_source:30709,esc50_source_file
rec_014c2ce141e130565a35,not_baby/1-30830-A-24.wav,not_baby,not_baby,esc50,e0374e3191067ad9a63df3ae9157e0ca44a36f4f1fa7586982609565683f6a13,eligible,,rec_014c2ce141e130565a35,esc50_source:30830,esc50_source_file
rec_b8cca45861d34705ed94,not_baby/1-32373-A-35.wav,not_baby,not_baby,esc50,b80e92b0c3b019a593601686fb2475e51294dfd9b1a36a1f34ce4e5edd9d5b0a,eligible,,rec_b8cca45861d34705ed94,esc50_source:32373,esc50_source_file
rec_bf3377978d44b9800af9,not_baby/1-34119-A-1.wav,not_baby,not_baby,esc50,4085bfea267b1ecfcdd95b666e2f0c6a5fdf152794740834a24c54c75967f5fe,eligible,,rec_bf3377978d44b9800af9,esc50_source:34119,esc50_source_file
rec_96cd50b8c34de5ce37a6,not_baby/1-34853-A-37.wav,not_baby,not_baby,esc50,87c0ead33b915845a8d86437b78755278408aedf8ed19e4880674a3679122cf4,eligible,,rec_96cd50b8c34de5ce37a6,esc50_source:34853,esc50_source_file
rec_d95f5a1ad09b50cdfd56,not_baby/1-35687-A-38.wav,not_baby,not_baby,esc50,48f0b86e08a4349f66efed2b56405ba5b2b04cc01b8b5701465d9f283d4b5d8b,eligible,,rec_d95f5a1ad09b50cdfd56,esc50_source:35687,esc50_source_file
rec_333cc9a9b04543532222,not_baby/1-36164-A-26.wav,not_baby,not_baby,esc50,1e458a12c75bae2b27e719449f4a8036e315da58c4c1871318f39170039bc193,eligible,,rec_333cc9a9b04543532222,esc50_source:36164,esc50_source_file
rec_0a1d400925ea6de11cb1,not_baby/1-36929-A-47.wav,not_baby,not_baby,esc50,72360c7f354882ce449334f83b2e4f498b2b92a95a6c42bc4fc9b9a011e0db48,eligible,,rec_0a1d400925ea6de11cb1,esc50_source:36929,esc50_source_file
rec_48e279add7bdeda7ec10,not_baby/1-38560-A-14.wav,not_baby,not_baby,esc50,d6b1c659ed64ba12036d8834d0af88200849669dd5a16527e583d8c7f8c86106,eligible,,rec_48e279add7bdeda7ec10,esc50_source:38560,esc50_source_file
rec_9900bab261414ec1a88c,not_baby/1-40621-A-28.wav,not_baby,not_baby,esc50,a18fcb73c72c1d08b3125ec4b3eff5957b2e4264c9ed7ab2783337a5d0a7722a,eligible,,rec_9900bab261414ec1a88c,esc50_source:40621,esc50_source_file
rec_4d31fbd65cf31bd855ed,not_baby/1-43760-A-11.wav,not_baby,not_baby,esc50,efd808d11d8df8f75f46b7d4183baf082abce9948985c4fca02e191d3204be10,eligible,,rec_4d31fbd65cf31bd855ed,esc50_source:43760,esc50_source_file
rec_30dfac63e0fa8a410968,not_baby/1-43807-A-47.wav,not_baby,not_baby,esc50,6db3e1268af65c1bcb0df1d0e8f78fe1515eedd8da1d883977fdf99624730a81,eligible,,rec_30dfac63e0fa8a410968,esc50_source:43807,esc50_source_file
rec_50eaeb138d85b8bde979,not_baby/1-46272-A-12.wav,not_baby,not_baby,esc50,d48f5f4994b0ac7bbd4983f7c4cb3bdee0a3fe15bdbd0ac8f0fba7450d75c678,eligible,,rec_50eaeb138d85b8bde979,esc50_source:46272,esc50_source_file
rec_3b4905ca624998eac27e,not_baby/1-46938-B-7.wav,not_baby,not_baby,esc50,53e23b708d758fd482d159a1060aeb121ba478c7d97445facb853e4a99447ef1,eligible,,rec_3b4905ca624998eac27e,esc50_source:46938,esc50_source_file
rec_5f2f77faddcbebee7456,not_baby/1-47250-B-41.wav,not_baby,not_baby,esc50,25cd4254bfe2be5d1d4674161a8dbc16635fd658cdd1b7bac80510099911f3c5,eligible,,rec_5f2f77faddcbebee7456,esc50_source:47250,esc50_source_file
rec_083c3616161499d460b8,not_baby/1-47274-A-21.wav,not_baby,not_baby,esc50,c7114b4b84b83598dfacbf7d1774f34fb61ba87af426944db4ad8ade82c7779b,eligible,,rec_083c3616161499d460b8,esc50_source:47274,esc50_source_file
rec_0d7c48d8d543b32bd932,not_baby/1-47714-A-16.wav,not_baby,not_baby,esc50,cfcba34eb24f53b5be2c5a824c664dc376890631490c29a46655abb43b19ae8b,eligible,,rec_0d7c48d8d543b32bd932,esc50_source:47714,esc50_source_file
rec_7dcee10f3bb8531c412c,not_baby/1-49409-A-8.wav,not_baby,not_baby,esc50,fcfe7f698a5e8b48b23b5e62a275f15d65cd2d3ed5119d511ae2f896941bec34,eligible,,rec_7dcee10f3bb8531c412c,esc50_source:49409,esc50_source_file
rec_3fb6071c0f8a334bd0dd,not_baby/1-51170-A-18.wav,not_baby,not_baby,esc50,e406b1fd0942b11074fb7356d7763b731f439ee396679873a7626c72eebc237a,eligible,,rec_3fb6071c0f8a334bd0dd,esc50_source:51170,esc50_source_file
rec_6194ef17c35b3462c42e,not_baby/1-51436-A-17.wav,not_baby,not_baby,esc50,39f57dcdf3c76e30f7ffce0e1a3c91b4afbc081d6e86b0503fb03207119c64e2,eligible,,rec_6194ef17c35b3462c42e,esc50_source:51436,esc50_source_file
rec_093eba8495b364410b5c,not_baby/1-51805-A-33.wav,not_baby,not_baby,esc50,4cb5f7267a35b54ee111306445dd3cb1ee73dc4993c3d31ddb81ca9728fdc873,eligible,,rec_093eba8495b364410b5c,esc50_source:51805,esc50_source_file
rec_3be0a3a6541ff2837c5f,not_baby/1-53670-A-18.wav,not_baby,not_baby,esc50,ad91a168a1d1ab1771af319314a2a94e91b205117e9deb824415775ef54c437d,eligible,,rec_3be0a3a6541ff2837c5f,esc50_source:53670,esc50_source_file
rec_d7db199006306f3205af,not_baby/1-54918-B-14.wav,not_baby,not_baby,esc50,86620fddba2ad91ec91181fa049a4e54ab02b667d426f7b4865ae53a3d7f0e45,eligible,,rec_d7db199006306f3205af,esc50_source:54918,esc50_source_file
rec_4ab964eb0356b51345d8,not_baby/1-54958-A-10.wav,not_baby,not_baby,esc50,d93233d42dc57a3e81cb9ca446145f50cdc806f0174393b1055e5d9a327cef86,eligible,,rec_4ab964eb0356b51345d8,esc50_source:54958,esc50_source_file
rec_b9e6df34e11a84a96190,not_baby/1-56234-A-9.wav,not_baby,not_baby,esc50,6fda26eb779f5cd7edd40280d8073c43b399e80d2e2e23939529ec00e8f200a9,eligible,,rec_b9e6df34e11a84a96190,esc50_source:56234,esc50_source_file
rec_7c698caac7795b10bac7,not_baby/1-56380-A-5.wav,not_baby,not_baby,esc50,41b7fa6bca14e3f8571c238ddc06256c57c377ca510caeab136b9145294a416a,eligible,,rec_7c698caac7795b10bac7,esc50_source:56380,esc50_source_file
rec_6933619395762a1b9f93,not_baby/1-56907-A-46.wav,not_baby,not_baby,esc50,e0de072c2a397fb68b373c758ebf13481ade9c6330444180d40b0518cfb62ff3,eligible,,rec_6933619395762a1b9f93,esc50_source:56907,esc50_source_file
rec_a25ea0ce76b463434282,not_baby/1-59102-A-13.wav,not_baby,not_baby,esc50,e316ba0e0a2e1eafa204909392c0834ee679355e1eb4c583e40624905dd22493,eligible,,rec_a25ea0ce76b463434282,esc50_source:59102,esc50_source_file
rec_40908b40207f59971596,not_baby/1-60997-B-20.wav,not_baby,not_baby,esc50,2de04b4d958ab53a2f66653f66bc640757bb07cacbb1a614c28777f505c9aa20,excluded,esc50_crying_baby,,,
rec_2a665c2c117096e51cb0,not_baby/1-61534-A-27.wav,not_baby,not_baby,esc50,7243cda6f38491395c817a8a05256936a395a51bde5c3930db9b62d594fc6610,eligible,,rec_2a665c2c117096e51cb0,esc50_source:61534,esc50_source_file
rec_8ad84e48af0632db57c8,not_baby/1-64398-A-41.wav,not_baby,not_baby,esc50,0bb8b8988b6d398e67e0f896d5acbf28adf1d4bec9d00cb45fb00d430389ad95,eligible,,rec_8ad84e48af0632db57c8,esc50_source:64398,esc50_source_file
rec_6ca0f8e093836b9c1634,not_baby/1-71030-A-6.wav,not_baby,not_baby,esc50,4ab392d7464a2a4b7d84eec89314490e459aca98786fad224243625f1861de02,eligible,,rec_6ca0f8e093836b9c1634,esc50_source:71030,esc50_source_file
rec_22a767721637465eaaf5,not_baby/1-72195-A-37.wav,not_baby,not_baby,esc50,d4bf2130de0d593abb7cd7c96867e4f26a3ae266cf07413a3a7804781d221d02,eligible,,rec_22a767721637465eaaf5,esc50_source:72195,esc50_source_file
rec_c757c370b0903fc9ecca,not_baby/1-72195-B-37.wav,not_baby,not_baby,esc50,e7aab3836068e1776bc2a16086b49e57046d728812b4ed9989053ebc705a4f7e,eligible,,rec_c757c370b0903fc9ecca,esc50_source:72195,esc50_source_file
rec_3db735d0083f1745f67b,not_baby/1-73123-A-26.wav,not_baby,not_baby,esc50,8057fd399edeefc25205d97ef8577693154507e9be4fcd7c4663eb14a6ee59f7,eligible,,rec_3db735d0083f1745f67b,esc50_source:73123,esc50_source_file
rec_43b7443ec463daae62aa,not_baby/1-73585-A-7.wav,not_baby,not_baby,esc50,167d606a6707a59115243e50b344c5cf97f5865f3ec70585feb7480e15b20dbd,eligible,,rec_43b7443ec463daae62aa,esc50_source:73585,esc50_source_file
rec_9b0b3d2dbce62254c1d0,not_baby/1-75162-A-9.wav,not_baby,not_baby,esc50,d7970b542228a7283d6b64bff28145e5105133930762201b930f665cb53aaaf2,eligible,,rec_9b0b3d2dbce62254c1d0,esc50_source:75162,esc50_source_file
rec_96be6f0d9665db7dc229,not_baby/1-75189-A-7.wav,not_baby,not_baby,esc50,626f938e5e5ef9fc37f3cc326a3286fb6ad1c8128336dfa02cbf9342eea53b4d,eligible,,rec_96be6f0d9665db7dc229,esc50_source:75189,esc50_source_file
rec_689c5df7c4e462d742f5,not_baby/1-77241-A-3.wav,not_baby,not_baby,esc50,546b1cbd05d979ba2db79b32147cde8faddbbc3d4a43fcdbe99a5ee9b4b871cd,eligible,,rec_689c5df7c4e462d742f5,esc50_source:77241,esc50_source_file
rec_923de2c27178206f3cb5,not_baby/1-81001-B-30.wav,not_baby,not_baby,esc50,bab8493c0ffff799ecfc8f1f112ec52a9efbf522535ad0007dedaf53e9c766b9,eligible,,rec_923de2c27178206f3cb5,esc50_source:81001,esc50_source_file
rec_4b52c8d1b2a0b3f25ebf,not_baby/1-81269-A-3.wav,not_baby,not_baby,esc50,c90db3c3e0a705ed7c566cd6658377a1e3244045fb46b482f7a8c7b96a5b8ab1,eligible,,rec_4b52c8d1b2a0b3f25ebf,esc50_source:81269,esc50_source_file
rec_2430c86db949678949f0,not_baby/1-81883-A-21.wav,not_baby,not_baby,esc50,1d3237552ea143411a563b9e886f870df5870d31cb3272ae33f2588ba5076fe7,eligible,,rec_2430c86db949678949f0,esc50_source:81883,esc50_source_file
rec_71953e0b1ac1a1e6d42a,not_baby/1-85184-A-39.wav,not_baby,not_baby,esc50,aafacfae6a441ba21f4c76a11042726f933272709a099a54a15a905a1d65b837,eligible,,rec_71953e0b1ac1a1e6d42a,esc50_source:85184,esc50_source_file
rec_2046fd377c513ccc6235,not_baby/1-88807-A-39.wav,not_baby,not_baby,esc50,e5c368173342c2acba450c7d3116fac74fcec86bc8dc26055c6da7ebc509d191,eligible,,rec_2046fd377c513ccc6235,esc50_source:88807,esc50_source_file
rec_14f9bb4e54ea261d655c,not_baby/1-94231-B-32.wav,not_baby,not_baby,esc50,d24ad98dcd482f142ec917e68df4eced7fa204f6d831d8389cae5f1ead51dcf9,eligible,,rec_14f9bb4e54ea261d655c,esc50_source:94231,esc50_source_file
rec_222234138fb563e0cf20,not_baby/1-9887-B-49.wav,not_baby,not_baby,esc50,4a9f5a9c1b017cb798b74665d376e83128af49a8956295021d8d906c625e63f3,eligible,,rec_222234138fb563e0cf20,esc50_source:9887,esc50_source_file
rec_422f087587f068c3e596,not_baby/2-100648-A-43.wav,not_baby,not_baby,esc50,d52b04e2cd6fee1467d9faae0297b5eb2e3c7a68575bf6f982ca0c738f91df68,eligible,,rec_422f087587f068c3e596,esc50_source:100648,esc50_source_file
rec_6cf28d2c189db6e89224,not_baby/2-100786-A-1.wav,not_baby,not_baby,esc50,53704d16503042581837335ba937d399c028f788903f103abf44af1c2d2d5d71,eligible,,rec_6cf28d2c189db6e89224,esc50_source:100786,esc50_source_file
rec_4ea22d08d303a1ce2117,not_baby/2-101676-A-10.wav,not_baby,not_baby,esc50,ef456a67e12d2e2c84513e9eb8bea769e343cd5e0bfe65a34dc96c526f260838,eligible,,rec_4ea22d08d303a1ce2117,esc50_source:101676,esc50_source_file
rec_187c2ae781f61c89865b,not_baby/2-102414-A-17.wav,not_baby,not_baby,esc50,2e8840176baf5e07f8f3239fe13f4f43c1c485e05c7f5795204f86d2e60df729,eligible,,rec_187c2ae781f61c89865b,esc50_source:102414,esc50_source_file
rec_a6695a747d7e567e5a81,not_baby/2-102435-A-37.wav,not_baby,not_baby,esc50,6917ce398c3cb7cb426c65224f59e63794eeabd732ad2f399c23f5b091bbcd12,eligible,,rec_a6695a747d7e567e5a81,esc50_source:102435,esc50_source_file
rec_ecb8c980ab2dbecf3017,not_baby/2-102567-B-35.wav,not_baby,not_baby,esc50,f88e6e5e078013025b79671369cbe82dfc05290ae20857746e31b8c04b9d5f01,eligible,,rec_ecb8c980ab2dbecf3017,esc50_source:102567,esc50_source_file
rec_a7160fa1f80da5955438,not_baby/2-102567-C-35.wav,not_baby,not_baby,esc50,9fdb8301cd41ff855170092bb932f94f155022e6d60be70debb79be10c663f8f,eligible,,rec_a7160fa1f80da5955438,esc50_source:102567,esc50_source_file
rec_2562c5ca30f1a6822c19,not_baby/2-102567-D-35.wav,not_baby,not_baby,esc50,35bee3117918059a34ba7a793877a3556b4dfe2195d8c838670a0a9700724422,eligible,,rec_2562c5ca30f1a6822c19,esc50_source:102567,esc50_source_file
rec_79858d0cb2954cd1c5f3,not_baby/2-102581-B-29.wav,not_baby,not_baby,esc50,e1b4c94a0b2cb944c6a25f205d6e519f98303d5cf40a08b1f69165c9859e601f,eligible,,rec_79858d0cb2954cd1c5f3,esc50_source:102581,esc50_source_file
rec_161782181bc2ddb13d18,not_baby/2-103426-A-3.wav,not_baby,not_baby,esc50,0a6a76ceea0c571574d52c77f32e1865d032fbcb1ce71a442831a6f032a3f2b8,eligible,,rec_161782181bc2ddb13d18,esc50_source:103426,esc50_source_file
rec_90729eb0420530ce9c95,not_baby/2-103428-A-3.wav,not_baby,not_baby,esc50,2e3fea12acd934008c1e543e7f4f9a95f2c726698aacd47279401bdbee71bda7,eligible,,rec_90729eb0420530ce9c95,esc50_source:103428,esc50_source_file
rec_d0975a291c42d3e84756,not_baby/2-104475-A-37.wav,not_baby,not_baby,esc50,3b2f085ba02fd9a1070e28f42ba5c132bde45be96753349258f566bb24172d69,eligible,,rec_d0975a291c42d3e84756,esc50_source:104475,esc50_source_file
rec_6cb0fa46c18c8a2bf608,not_baby/2-104952-A-16.wav,not_baby,not_baby,esc50,d3f15c7eaac8332a48fb0aeb921d1b50ae8eba558928eaa4f7c30639018854df,eligible,,rec_6cb0fa46c18c8a2bf608,esc50_source:104952,esc50_source_file
rec_8483caf9ed0668caecf2,not_baby/2-106072-A-36.wav,not_baby,not_baby,esc50,48d6c73a9f124f3d9454d1c93bbd91e088c96e7cc88352419bdad3f73ba499cd,eligible,,rec_8483caf9ed0668caecf2,esc50_source:106072,esc50_source_file
rec_eda0cf04ce51258416a7,not_baby/2-106073-A-36.wav,not_baby,not_baby,esc50,a578d3c4f74bc96341a041e63e8c3190b2c94d3ec3a306f4b7ac8fbe7e84c828,eligible,,rec_eda0cf04ce51258416a7,esc50_source:106073,esc50_source_file
rec_f8bff96e017acefdeae3,not_baby/2-107351-B-20.wav,not_baby,not_baby,esc50,ebb3365010813cec4b951d1294d3376fc598116a1f86115a3e279ea013160a6a,excluded,esc50_crying_baby,,,
rec_943a84e22c5aea0a0180,not_baby/2-108760-B-14.wav,not_baby,not_baby,esc50,717fd2c117208dde97da875c237918141c66c7a4b92818fd7d236c9fb3fc0783,eligible,,rec_943a84e22c5aea0a0180,esc50_source:108760,esc50_source_file
rec_b2e02a04d6973ee6f180,not_baby/2-108766-A-9.wav,not_baby,not_baby,esc50,315db3b94e2cde16b34d942c3bb2f1838f7de6d49119444cce5cf2489db72c84,eligible,,rec_b2e02a04d6973ee6f180,esc50_source:108766,esc50_source_file
rec_26270df32c2e38aa76a4,not_baby/2-109231-C-9.wav,not_baby,not_baby,esc50,873a8b070d4720fae233dd91c91f69e66406b7fa69c4c5bd086559b1b7c3701c,eligible,,rec_26270df32c2e38aa76a4,esc50_source:109231,esc50_source_file
rec_18a62cf09fef80fd2b4a,not_baby/2-109759-A-26.wav,not_baby,not_baby,esc50,a254709bbf039a760772033127d7ddd1b1296827c1c4bf91397c4eed47630415,eligible,,rec_18a62cf09fef80fd2b4a,esc50_source:109759,esc50_source_file
rec_464056aa9ceda4ae00e9,not_baby/2-110011-A-5.wav,not_baby,not_baby,esc50,8b5c8afd02a5a79ab464446bec0a06b345ca092eb408660c13e3d76e68e8cdba,eligible,,rec_464056aa9ceda4ae00e9,esc50_source:110011,esc50_source_file
